country	correct_ratio_per_question_range	gender_bins	international_rank	question	correct_ratio_per_question	correct_ratio_per_question_female	correct_ratio_per_question_male	content_domain	cognitive_domain	topic_area	question_type	question_rank	diff_male_female	label	gender_bins_order	correct_ratio_per_question_range_order
jor	41-50	(-0.19,-0.171]	31	M052006	0.4613333333333333	0.5486577181208053	0.3629489603024575	Number	Reasoning	Whole Numbers	Multiple Choice	21	-0.18570875781834784	Which statement about x is true	1	2
jor	41-50	(-0.171,-0.151]	31	M052215	0.4295900178253119	0.5040650406504065	0.33925049309664695	Number	Knowing	Fractions, Decimals, and Integers	Free Response	28	-0.16481454755375952	Fraction of diagram shaded	3	3
jor	41-50	(-0.151,-0.132]	31	M052067	0.4857397504456328	0.551219512195122	0.40631163708086787	Algebra	Knowing	Expressions and Operations	Multiple Choice	15	-0.14490787511425413	Value of given expression	3	4
jor	41-50	(-0.151,-0.132]	31	M052017	0.46119929453262787	0.5218093699515347	0.3883495145631068	Number	Knowing	Whole Numbers	Multiple Choice	22	-0.13345985538842792	Equivalent numeric expression	2	5
jor	41-50	(-0.132,-0.112]	31	M062242	0.43424536628420124	0.49270664505672607	0.3643410852713178	Algebra	Reasoning	Relationships and Functions	Multiple Choice	26	-0.12836555978540826	Relationship a graph of a line in words	2	6
jor	41-50	(-0.132,-0.112]	31	M052422A	0.4929453262786596	0.5460420032310178	0.429126213592233	Data and Chance	Applying	Chance	Multiple Choice	13	-0.1169157896387848	Blue color on the spinners	3	7
jor	41-50	(-0.132,-0.112]	31	M052413	0.4037433155080214	0.4567699836867863	0.33988212180746563	Number	Knowing	Fractions, Decimals, and Integers	Multiple Choice	36	-0.11688786187932065	Solve given numeric expression	1	8
jor	41-50	(-0.112,-0.0925]	31	M042240	0.4015957446808511	0.44481054365733114	0.3512476007677543	Algebra	Applying	Expressions and Operations	Multiple Choice	37	-0.09356294288957684	Value of x and y	5	9
jor	41-50	(-0.112,-0.0925]	31	M062106	0.4311111111111111	0.47420965058236275	0.3816793893129771	Data and Chance	Knowing	Chance	Multiple Choice	27	-0.09253026126938563	Best estimate that the next gumball will be blue	6	10
jor	41-50	(-0.0925,-0.0729]	31	M042159	0.4228723404255319	0.4645799011532125	0.3742802303262956	Data and Chance	Applying	Data Interpretation	Free Response	33	-0.09029967082691692	Complete the bar chart	11	11
jor	41-50	(-0.0925,-0.0729]	31	M042255	0.42410714285714285	0.4612850082372323	0.38011695906432746	Data and Chance	Applying	Data Interpretation	Multiple Choice	31	-0.08116804917290482	Representing data on a pie chart	13	12
jor	41-50	(-0.0925,-0.0729]	31	M042112	0.48484848484848486	0.5194805194805194	0.4426877470355731	Algebra	Applying	Relationships and Functions	Multiple Choice	17	-0.07679277244494631	Relationship between x and y	14	13
jor	41-50	(-0.0925,-0.0729]	31	M052044	0.42328042328042326	0.45718901453957994	0.3825242718446602	Geometry	Reasoning	Location and Movement	Multiple Choice	32	-0.07466474269491974	Point equidistant from P and Q	12	14
jor	41-50	(-0.0729,-0.0533]	31	M042158	0.47058823529411764	0.5016233766233766	0.43280632411067194	Data and Chance	Knowing	Data Interpretation	Multiple Choice	19	-0.0688170525127047	Difference in high and low temp	18	15
jor	41-50	(-0.0729,-0.0533]	31	M042120	0.45089285714285715	0.4794069192751236	0.4171539961013645	Geometry	Knowing	Geometric Shapes	Multiple Choice	25	-0.06225292317375908	Statement about Lines L and M	17	16
jor	41-50	(-0.0729,-0.0533]	31	M062284	0.48484848484848486	0.5116666666666667	0.4540229885057471	Geometry	Knowing	Geometric Shapes	Multiple Choice	16	-0.05764367816091959	Choose the pair of congruent quadrilaterals	19	17
jor	41-50	(-0.0533,-0.0338]	31	M062223	0.41621621621621624	0.4396694214876033	0.38811881188118813	Algebra	Applying	Expressions and Operations	Multiple Choice	34	-0.051550609606415165	Expression for perimeter of a pentagon	21	18
jor	41-50	(-0.0533,-0.0338]	31	M042049	0.4858156028368794	0.5090609555189456	0.45873320537428025	Algebra	Knowing	Expressions and Operations	Multiple Choice	14	-0.05032775014466534	What is value of 3x+3y	23	19
jor	41-50	(-0.0533,-0.0338]	31	M052072	0.46441281138790036	0.483974358974359	0.44	Algebra	Knowing	Expressions and Operations	Multiple Choice	20	-0.043974358974358974	Expression with exponents of y	22	20
jor	41-50	(-0.0338,-0.0142]	31	M052066	0.4151111111111111	0.42953020134228187	0.3988657844990548	Algebra	Applying	Equations and Inequalities	Multiple Choice	35	-0.03066441684322707	Formula for the new rectangle	36	21
jor	41-50	(-0.0338,-0.0142]	31	M052419B	0.42513368983957217	0.4373983739837398	0.41025641025641024	Data and Chance	Knowing	Data Interpretation	Multiple Choice	30	-0.027141963727329577	Difference in percentages	37	22
jor	41-50	(-0.0338,-0.0142]	31	M052034	0.42602495543672014	0.4371941272430669	0.412573673870334	Number	Knowing	Fractions, Decimals, and Integers	Multiple Choice	29	-0.024620453372732887	Fraction wanting to go on a trip	38	23
jor	41-50	(-0.0142,0.00538]	31	M062194	0.4756317689530686	0.4779050736497545	0.47283702213279677	Geometry	Reasoning	Geometric Measurement	Multiple Choice	18	-0.005068051516957717	Number of cubes in solid figure	33	24
jor	41-50	(0.123,0.142]	31	M062329	0.4563279857397504	0.3933333333333333	0.5287356321839081	Number	Knowing	Whole Numbers	Multiple Choice	24	0.13540229885057475	Two million, fifty thousand, three hundred seven	2	25
jor	51-60	(-0.171,-0.151]	31	M062067	0.5684024713150927	0.640194489465154	0.48255813953488375	Algebra	Knowing	Equations and Inequalities	Multiple Choice	5	-0.15763634993027026	Find value of x when y=5	4	1
jor	51-60	(-0.112,-0.0925]	31	M052229	0.5293594306049823	0.5785256410256411	0.468	Number	Knowing	Fractions, Decimals, and Integers	Free Response	8	-0.11052564102564105	Convert decimal to a fraction.	8	2
jor	51-60	(-0.112,-0.0925]	31	M042100	0.5221631205673759	0.5700164744645799	0.46641074856046066	Algebra	Knowing	Expressions and Operations	Multiple Choice	10	-0.10360572590411926	Pair of numbers that satisfy eqn	7	3
jor	51-60	(-0.0729,-0.0533]	31	M062208B	0.5804444444444444	0.6123128119800333	0.5438931297709924	Number	Knowing	Whole Numbers	Multiple Choice	3	-0.06841968220904093	T or F for n - subtraction	20	4
jor	51-60	(-0.0533,-0.0338]	31	M062208D	0.5617777777777778	0.5823627287853578	0.5381679389312977	Number	Knowing	Whole Numbers	Multiple Choice	7	-0.04419478985406011	T or F for n - division	25	5
jor	51-60	(-0.0533,-0.0338]	31	M052426	0.5133689839572193	0.5301794453507341	0.4931237721021611	Data and Chance	Knowing	Data Interpretation	Multiple Choice	11	-0.03705567324857306	Number of goals of 4 soccer teams	24	6
jor	51-60	(-0.0533,-0.0338]	31	M042015	0.5721925133689839	0.5876623376623377	0.5533596837944664	Number	Knowing	Whole Numbers	Multiple Choice	4	-0.034302653867871236	What is the value of cube of 3	26	7
jor	51-60	(-0.0142,0.00538]	31	M052505	0.5670194003527337	0.5654281098546042	0.5689320388349515	Data and Chance	Knowing	Data Interpretation	Multiple Choice	6	0.0035039289803472373	Pizzas sold by a shop	34	8
jor	51-60	(0.00538,0.0249]	31	M052407	0.5106951871657754	0.5057096247960848	0.5166994106090373	Geometry	Applying	Geometric Shapes	Multiple Choice	12	0.010989785812952513	What is the value of angle a	25	9
jor	51-60	(0.00538,0.0249]	31	M062271	0.5234657039711191	0.5155482815057283	0.5331991951710262	Number	Knowing	Fractions, Decimals, and Integers	Multiple Choice	9	0.017650913665297918	Randy's blue balloons	26	10
jor	71-80	(-0.112,-0.0925]	31	M062208C	0.7146666666666667	0.7653910149750416	0.6564885496183206	Number	Knowing	Whole Numbers	Multiple Choice	2	-0.10890246535672099	T or F for n - multiplication	9	1
jor	71-80	(-0.0729,-0.0533]	31	M062208A	0.7804444444444445	0.8053244592346089	0.7519083969465649	Number	Knowing	Whole Numbers	Multiple Choice	1	-0.053416062288044075	T or F for n - addition	21	2
mar	0-10	(-0.0533,-0.0338]	32	M062078	0.0784524449220849	0.09666283084004602	0.06268958543983821	Algebra	Reasoning	Equations and Inequalities	Free Response	171	-0.03397324540020781	Given perimeter of triangle ABC find length of AB	1	1
mar	0-10	(-0.0338,-0.0142]	32	M042248	0.08431163287086446	0.10154525386313466	0.06825232678386763	Algebra	Knowing	Equations and Inequalities	Free Response	168	-0.03329292707926704	What is the value of n	8	2
mar	0-10	(-0.0338,-0.0142]	32	M062056	0.0677055346587856	0.08400460299194476	0.05358948432760364	Algebra	Knowing	Expressions and Operations	Free Response	174	-0.03041511866434112	Write the expression with x and y in simplest form	5	3
mar	0-10	(-0.0338,-0.0142]	32	M052501	0.0786096256684492	0.09425287356321839	0.0642570281124498	Data and Chance	Reasoning	Data Interpretation	Free Response	170	-0.029995845450768596	Sports survey bar graph mistake	6	4
mar	0-10	(-0.0338,-0.0142]	32	M052117	0.051934287228404874	0.06573275862068965	0.038622129436325675	Data and Chance	Applying	Data Interpretation	Free Response	183	-0.02711062918436398	Is Jesse's bar graph correct	2	5
mar	0-10	(-0.0338,-0.0142]	32	M052041	0.06417112299465241	0.07701149425287357	0.05321285140562249	Geometry	Reasoning	Geometric Shapes	Free Response	176	-0.023798642847251077	Height of the building	4	6
mar	0-10	(-0.0338,-0.0142]	32	M042229B	0.04535752401280683	0.05518763796909492	0.03619441571871768	Algebra	Knowing	Equations and Inequalities	Free Response	184	-0.018993222250377237	Length of longest side of triangle	1	7
mar	0-10	(-0.0338,-0.0142]	32	M042050	0.08010752688172043	0.08941176470588236	0.07234886025768088	Algebra	Knowing	Expressions and Operations	Free Response	169	-0.01706290444820148	Value of the expression	7	8
mar	0-10	(-0.0338,-0.0142]	32	M042264	0.09498399146211313	0.10375275938189846	0.08686659772492245	Geometry	Reasoning	Geometric Shapes	Free Response	165	-0.016886161656976012	Conditions for similar triangles	10	9
mar	0-10	(-0.0338,-0.0142]	32	M062105	0.05263157894736842	0.06073752711496746	0.04488517745302714	Algebra	Reasoning	Equations and Inequalities	Free Response	182	-0.015852349661940317	Area of rectangle with sides x and 2x + 1	3	10
mar	0-10	(-0.0338,-0.0142]	32	M062345A	0.08436324556689952	0.09205983889528194	0.07785642062689585	Data and Chance	Applying	Characteristics of Data Sets	Free Response	167	-0.014203418268386087	Fishing spots - calculate mean and median	9	11
mar	0-10	(-0.0142,0.00538]	32	M062346	0.06555615260612574	0.07249712313003452	0.05965621840242669	Number	Applying	Ratio, Proportion and Percent	Free Response	175	-0.012840904727607828	Explain which brand has cheaper price per battery	26	12
mar	0-10	(-0.0142,0.00538]	32	M052110	0.04504504504504504	0.05064655172413793	0.03966597077244259	Algebra	Knowing	Expressions and Operations	Free Response	185	-0.010980580951695337	Convert Celsius into Fahrenheit	24	13
mar	0-10	(-0.0142,0.00538]	32	M062241	0.0430622009569378	0.04772234273318872	0.038622129436325675	Algebra	Applying	Relationships and Functions	Free Response	188	-0.009100213296863044	Roy's phone business - equation for y	23	14
mar	0-10	(-0.0142,0.00538]	32	M062288	0.03987240829346093	0.044468546637744036	0.03549060542797495	Geometry	Applying	Location and Movement	Free Response	191	-0.008977941209769087	Find vertices of Trapezoids M and N	20	15
mar	0-10	(-0.0142,0.00538]	32	M062250B	0.0716921454928835	0.07577374599786553	0.06770833333333333	Geometry	Applying	Geometric Measurement	Free Response	173	-0.008065412664532201	Julia's hexagon box - blue paper for sides	27	16
mar	0-10	(-0.0142,0.00538]	32	M042080B	0.040021344717182494	0.04415011037527594	0.03619441571871768	Algebra	Knowing	Expressions and Operations	Free Response	190	-0.007955694656558258	What is a-b	21	17
mar	0-10	(-0.0142,0.00538]	32	M052208	0.09186906019007392	0.09582863585118377	0.08838133068520357	Geometry	Reasoning	Geometric Measurement	Multiple Choice	166	-0.007447305165980203	Number of cubes that fit in a box	28	18
mar	0-10	(-0.0142,0.00538]	32	M062314	0.013785790031813362	0.017429193899782137	0.010341261633919338	Algebra	Knowing	Relationships and Functions	Free Response	205	-0.007087932265862799	Complete table of values for given equation	10	19
mar	0-10	(-0.0142,0.00538]	32	M062254	0.0053533190578158455	0.00909090909090909	0.002026342451874367	Data and Chance	Reasoning	Characteristics of Data Sets	Free Response	212	-0.007064566639034724	Characteristics of test scores from dot plots	3	20
mar	0-10	(-0.0142,0.00538]	32	M062344	0.03170028818443804	0.03526448362720403	0.028692879914984058	Data and Chance	Applying	Characteristics of Data Sets	Free Response	192	-0.006571603712219973	Total bowls to raise average to 15	19	21
mar	0-10	(-0.0142,0.00538]	32	M062287	0.008597528210639442	0.011507479861910242	0.006066734074823054	Geometry	Reasoning	Geometric Measurement	Free Response	207	-0.005440745787087188	Shaded areas with overlapping congruent triangles	8	22
mar	0-10	(-0.0142,0.00538]	32	M042093	0.019535374868004225	0.021966527196652718	0.017057569296375266	Algebra	Applying	Expressions and Operations	Free Response	200	-0.004908957900277452	Temperature at mountain top	14	23
mar	0-10	(-0.0142,0.00538]	32	M052146B	0.016184971098265895	0.018292682926829267	0.014285714285714285	Algebra	Reasoning	Relationships and Functions	Free Response	204	-0.004006968641114982	Rule for number of matches	11	24
mar	0-10	(-0.0142,0.00538]	32	M052421	0.05543822597676874	0.05749718151071026	0.05362462760675273	Data and Chance	Reasoning	Characteristics of Data Sets	Free Response	179	-0.0038725539039575277	Explain why Pat is correct	25	25
mar	0-10	(-0.0142,0.00538]	32	M052094	0.018075491759702286	0.020066889632107024	0.01627670396744659	Number	Reasoning	Fractions, Decimals, and Integers	Free Response	203	-0.0037901856646604323	Who spent more for shoes	12	26
mar	0-10	(-0.0142,0.00538]	32	M062192	0.024775962045334738	0.026680896478121666	0.022916666666666665	Geometry	Applying	Geometric Shapes	Free Response	196	-0.0037642298114550013	Distance from base of ladder to base of building	16	27
mar	0-10	(-0.0142,0.00538]	32	M062317	0.027941966684578184	0.02991944764096663	0.0262891809908999	Algebra	Knowing	Relationships and Functions	Free Response	195	-0.0036302666500667297	Points on a parabola graph - fill in table	17	28
mar	0-10	(-0.0142,0.00538]	32	M052126	0.028342245989304814	0.029885057471264367	0.02710843373493976	Algebra	Applying	Expressions and Operations	Free Response	194	-0.002776623736324608	Expression for the shaded area	18	29
mar	0-10	(-0.0142,0.00538]	32	M042019	0.007470651013874066	0.008830022075055188	0.0062047569803516025	Number	Knowing	Whole Numbers	Free Response	209	-0.002625265094703585	Approximate the sum	6	30
mar	0-10	(-0.0142,0.00538]	32	M062212	0.09779688339602365	0.09896432681242807	0.09706774519716886	Number	Applying	Fractions, Decimals, and Integers	Multiple Choice	164	-0.001896581615259213	Four containers partially filled with water	29	31
mar	0-10	(-0.0142,0.00538]	32	M052217	0.019138755980861243	0.020066889632107024	0.018311291963377416	Number	Reasoning	Ratio, Proportion and Percent	Free Response	201	-0.0017555976687296075	Who paid less for a hockey stick	13	32
mar	0-10	(-0.0142,0.00538]	32	M052087	0.004751847940865892	0.005636978579481398	0.003972194637537239	Algebra	Applying	Equations and Inequalities	Free Response	213	-0.0016647839419441585	Solve for simultaneous equations	2	33
mar	0-10	(-0.0142,0.00538]	32	M062151	0.04245029554003224	0.04257767548906789	0.042467138523761376	Number	Reasoning	Ratio, Proportion and Percent	Free Response	189	-1.1053696530651663e-4	Number of cups of water to fill 3 pitchers	22	34
mar	0-10	(-0.0142,0.00538]	32	M052121B	0.006911217437533227	0.006688963210702341	0.007121057985757884	Algebra	Reasoning	Relationships and Functions	Free Response	210	4.3209477505554324e-4	Area of the nth square	5	35
mar	0-10	(-0.0142,0.00538]	32	M062143	0.01037463976945245	0.010075566750629723	0.010626992561105207	Number	Reasoning	Ratio, Proportion and Percent	Free Response	206	5.514258104754848e-4	Number of girls in a class given boys:girls	9	36
mar	0-10	(-0.0142,0.00538]	32	M062237	0.008483563096500531	0.007625272331154684	0.009307135470527405	Algebra	Applying	Equations and Inequalities	Free Response	208	0.0016818631393727204	Solve system of equations for x and y	7	37
mar	0-10	(-0.0142,0.00538]	32	M042164	0.022175290390707498	0.02092050209205021	0.023454157782515993	Data and Chance	Reasoning	Data Interpretation	Free Response	198	0.0025336556904657845	Agree/disagree with the salesman	15	38
mar	0-10	(-0.0142,0.00538]	32	M062286	0.003711558854718982	0.002178649237472767	0.005170630816959669	Geometry	Applying	Geometric Measurement	Free Response	214	0.002991981579486902	Show Kerry how to find area of an irregular shape	1	39
mar	0-10	(-0.0142,0.00538]	32	M052105	0.00688924218335983	0.004310344827586207	0.009394572025052192	Algebra	Applying	Relationships and Functions	Free Response	211	0.005084227197465985	Which slope has a greater value	4	40
mar	0-10	(0.00538,0.0249]	32	M052058B	0.02138728323699422	0.018292682926829267	0.024175824175824177	Number	Applying	Ratio, Proportion and Percent	Free Response	199	0.0058831412489949095	Percentage of laps finished	2	41
mar	0-10	(0.00538,0.0249]	32	M052174B	0.02384737678855326	0.020474137931034482	0.027139874739039668	Number	Applying	Whole Numbers	Free Response	197	0.0066657368080051856	How many minutes of soccer played	3	42
mar	0-10	(0.00538,0.0249]	32	M042197	0.0768409818569904	0.0728476821192053	0.08066184074457083	Algebra	Reasoning	Relationships and Functions	Free Response	172	0.007814158625365539	Rule to get terms in the pattern	11	43
mar	0-10	(0.00538,0.0249]	32	M042302C	0.04487856388595565	0.04079497907949791	0.04904051172707889	Number	Reasoning	Whole Numbers	Free Response	186	0.008245532647580982	Which plan is less expensive	6	44
mar	0-10	(0.00538,0.0249]	32	M062111B	0.0535524920466596	0.046840958605664486	0.05997931747673216	Number	Applying	Ratio, Proportion and Percent	Free Response	181	0.013138358871067672	Flowers Maria sold - total number	7	45
mar	0-10	(0.00538,0.0249]	32	M062301	0.019020172910662825	0.011335012594458438	0.025504782146652496	Geometry	Reasoning	Geometric Shapes	Free Response	202	0.014169769552194058	Sculpture from solid cube - number of faces	1	46
